date,Funding Rate,funding_scaled
2024-12-05,0.027043666666666664,1.0217637547429979
2024-12-06,0.029219666666666668,1.128801209483239
2024-12-07,0.033577333333333334,1.3431548623354401
2024-12-08,0.03536066666666667,1.4308770410824208
2024-12-09,0.021394333333333335,0.7438730098077038
2024-12-10,0.01,0.1833856759557347
2024-12-11,-0.004152,-0.5127512999100229
2024-12-12,0.001627,-0.22848225076303214
2024-12-13,0.01,0.1833856759557347
2024-12-14,0.00742,0.05647545847879474
2024-12-15,0.006784333333333333,0.02520701083945046
2024-12-16,0.003082666666666667,-0.1568779975690015
2024-12-17,0.005978333333333333,-0.014440134620399798
2024-12-18,0.008452,0.1072395454695707
2024-12-19,-0.0065706666666666665,-0.631725529627423
2024-12-20,-0.020075333333333334,-1.296020174441473
2024-12-21,-0.006043666666666666,-0.6058023960575208
2024-12-22,-0.015868666666666666,-1.089094212612147
2024-12-23,-0.03972966666666666,-2.262816964246746
2024-12-24,-0.011284333333333334,-0.8635908248911708
2024-12-25,-0.015264666666666668,-1.0593834485206464
2024-12-26,-0.017276666666666666,-1.15835374214995
2024-12-27,-0.013494,-0.9722843431928033
2024-12-28,-0.018115666666666665,-1.1996241578333422
2024-12-29,-0.0021966666666666666,-0.4165684399979131
2024-12-30,0.008501,0.1096498558014971
2024-12-31,-0.006914666666666666,-0.6486468919576815
2025-01-01,-0.015743,-1.0829126684275467
2025-01-02,0.008092,0.08953114303092793
2025-01-03,-0.0012143333333333335,-0.36824745667691283
2025-01-04,0.01,0.1833856759557347
2025-01-05,0.01,0.1833856759557347
2025-01-06,0.01,0.1833856759557347
2025-01-07,0.01,0.1833856759557347
2025-01-08,0.005267999999999999,-0.04938143609886998
2025-01-09,-0.0019516666666666667,-0.4045168883382812
2025-01-10,0.0038913333333333334,-0.11709967875775394
2025-01-11,-0.002373,-0.4252422778590631
2025-01-12,-0.0016070000000000001,-0.3875627326701732
2025-01-13,0.006948666666666666,0.03329056861931239
2025-01-14,0.005573666666666667,-0.034345690694948236
2025-01-15,0.0019459999999999998,-0.2127906386021237
2025-01-16,0.01,0.1833856759557347
2025-01-17,0.009078666666666667,0.13806528304794893
2025-01-18,0.01,0.1833856759557347
2025-01-19,0.009098,0.13901628984557973
2025-01-20,0.01,0.1833856759557347
2025-01-21,0.004846333333333334,-0.07012322228857654
2025-01-22,0.01,0.1833856759557347
2025-01-23,0.01,0.1833856759557347
2025-01-24,0.01,0.1833856759557347
2025-01-25,0.01,0.1833856759557347
2025-01-26,0.01,0.1833856759557347
2025-01-27,0.009101,0.13916385986590174
2025-01-28,-0.004157,-0.512997249943893
2025-01-29,0.005090666666666666,-0.058104463966794015
2025-01-30,0.0009943333333333332,-0.2596031283820544
2025-01-31,0.003242333333333333,-0.149023993154085
2025-02-01,0.007076333333333333,0.03957049281746071
2025-02-02,0.008309333333333334,0.10022177116981229
2025-02-03,-0.008897999999999998,-0.7462070720594636
2025-02-04,-0.027238333333333333,-1.6483681929636904
2025-02-05,-0.012959333333333335,-0.9459840862376339
2025-02-06,-0.015805666666666666,-1.0859952421853845
2025-02-07,-0.010281,-0.8142368514279165
2025-02-08,-0.006444000000000001,-0.6254947954360487
2025-02-09,-0.011644,-0.881282830660889
2025-02-10,0.003387,-0.1419078388407785
2025-02-11,-0.011548666666666665,-0.8765933833484334
2025-02-12,-0.006376,-0.6221498749754161
2025-02-13,-0.003257666666666667,-0.4687590371851353
2025-02-14,8.933333333333334e-05,-0.30412008451253136
2025-02-15,-0.018072,-1.1974761942042107
2025-02-16,-0.016538,-1.122018723812883
2025-02-17,-0.005397666666666666,-0.5740256516815119
2025-02-18,-0.002912333333333333,-0.45177208817917797
2025-02-19,-0.007607666666666668,-0.682735566652069
2025-02-20,-0.007848666666666665,-0.6945903582846048
2025-02-21,-0.002571333333333333,-0.43499829586924127
2025-02-22,-0.0009053333333333332,-0.35304774458374444
2025-02-23,0.0077603333333333335,0.07321645745088204
2025-02-24,0.004998333333333333,-0.06264634125892739
2025-02-25,-0.010783333333333334,-0.838946631497393
2025-02-26,-0.011153333333333333,-0.8571469340037758
2025-02-27,0.003660333333333333,-0.12846257032254974
2025-02-28,-0.0019453333333333336,-0.40420535162871246
2025-03-01,-0.002473,-0.4301612785364639
2025-03-02,0.0033486666666666665,-0.1437934557671155
2025-03-03,0.006361666666666667,0.0044160346429698944
2025-03-04,-0.005974666666666666,-0.6024082855901143
2025-03-05,-0.004762000000000001,-0.5427572040421677
2025-03-06,-0.011804666666666666,-0.8891860250825796
2025-03-07,-0.030315666666666668,-1.7997422404762369
2025-03-08,-0.008009,-0.7024771560373708
2025-03-09,0.00021266666666666656,-0.2980533170104038
2025-03-10,0.0009356666666666668,-0.26248894211279616
2025-03-11,0.0006190000000000001,-0.27806577759123197
2025-03-12,-0.00039366666666666657,-0.3278788577843771
2025-03-13,-0.005815,-0.5945542811751978
2025-03-14,-0.0013949999999999998,-0.3771344512340835
2025-03-15,0.004689333333333333,-0.0778460533520958
2025-03-16,0.00032033333333333333,-0.2927571929477356
2025-03-17,-0.0004336666666666667,-0.3298464580553374
2025-03-18,0.0002000000000000001,-0.2986763904295412
2025-03-19,-0.008696,-0.7362706906911142
2025-03-20,0.003455,-0.13856291838014598
2025-03-21,-0.0005976666666666667,-0.3379136191662747
2025-03-22,-0.015485666666666667,-1.070254440017702
