date,avg_price,norm_price
2023-08-16,0.5451178972249999,-0.8214095283877618
2023-08-15,0.57612435465,-0.7954152773809979
2023-08-14,0.5972376967249999,-0.7777149156154934
2023-08-13,0.60344909595,-0.7725075915944111
2023-08-12,0.60706449625,-0.7694766222192267
2023-08-11,0.605251396825,-0.7709966333868253
2023-08-10,0.59742117105,-0.7775610999895424
2023-08-09,0.600515999675,-0.7749665516669628
2023-08-08,0.588438709275,-0.7850915431755399
2023-08-07,0.58413528045,-0.7886993209856098
2023-08-06,0.595103017625,-0.779504522973203
2023-08-05,0.5895813681250001,-0.7841335955920777
2023-08-04,0.591963094725,-0.7821368760629397
2023-08-03,0.60323007035,-0.7726912116173394
2023-08-02,0.6298376417,-0.7503847649674679
2023-08-01,0.634374445775,-0.7465813371112119
2023-07-31,0.624982738625,-0.7544548709913603
2023-07-30,0.626804296325,-0.752927768832346
2023-07-29,0.6342767632,-0.7466632292583454
2023-07-28,0.632361707325,-0.7482687155744504
2023-07-27,0.635191496875,-0.7458963626529035
2023-07-26,0.632996938275,-0.7477361699651525
2023-07-25,0.6380205968500001,-0.7435245878362781
2023-07-24,0.6554764694249999,-0.7288904641427155
2023-07-23,0.6873907472249999,-0.702135142292761
2023-07-22,0.691137762375,-0.698993833661459
2023-07-21,0.6856132189999999,-0.7036253323592663
2023-07-20,0.7058877928249999,-0.6866281516159647
2023-07-19,0.7317981264750001,-0.6649062339091047
2023-07-18,0.7373217975499999,-0.6602754665036489
2023-07-17,0.6969137271000001,-0.6941515559768496
2023-07-16,0.6792162347,-0.7089882415527059
2023-07-15,0.6821594662750001,-0.7065207845555096
2023-07-14,0.6999850382749999,-0.6915767234989396
2023-07-13,0.678875801025,-0.7092736439860703
2023-07-12,0.660941064125,-0.7243092233922808
2023-07-11,0.655692855475,-0.7287090569854591
2023-07-10,0.6522960983999999,-0.7315567269016412
2023-07-09,0.6570740471500001,-0.7275511355049014
2023-07-08,0.656359842425,-0.7281498887464407
2023-07-07,0.6552623395249999,-0.7290699798575345
2023-07-06,0.657617878975,-0.727095214314978
2023-07-05,0.6724591566750001,-0.7146530351744537
2023-07-04,0.701534359675,-0.6902778505316177
2023-07-03,0.69786420045,-0.6933547270293667
2023-07-02,0.684625834225,-0.7044531059849276
2023-07-01,0.6841834888999999,-0.7048239460087367
2023-06-30,0.6791354627749999,-0.7090559566632706
2023-06-29,0.6789468916750001,-0.7092140451684754
2023-06-28,0.68882997605,-0.7009285653910393
2023-06-27,0.726777165075,-0.6691155548624118
2023-06-26,0.73558065725,-0.6617351507679885
2023-06-25,0.7554990177,-0.6450366013631463
2023-06-24,0.7731705019,-0.6302217197512119
2023-06-23,0.80537531405,-0.6032228285467687
2023-06-22,0.829538331375,-0.5829657727723025
2023-06-21,0.81648970955,-0.5939050795870793
2023-06-20,0.7946790859499999,-0.6121900070362669
2023-06-19,0.7516979966749999,-0.6482231857978511
2023-06-18,0.745061164825,-0.6537871710875567
2023-06-17,0.733484256025,-0.6634926678847166
2023-06-16,0.675068299625,-0.7124656612405279
2023-06-15,0.644424031125,-0.7381562713089133
2023-06-14,0.6723413173249999,-0.7147518257457335
2023-06-13,0.686978209625,-0.7024809930224054
2023-06-12,0.6322380944,-0.7483723464199896
2023-06-11,0.607499520125,-0.7691119201300559
2023-06-10,0.661870001125,-0.7235304494350855
2023-06-09,0.7354648643999999,-0.6618322256568233
2023-06-08,0.7490315159500001,-0.6504586288321933
2023-06-07,0.7915933871,-0.6147769014156779
2023-06-06,0.814957461,-0.595189639537528
2023-06-05,0.8789558407,-0.5415366238722604
2023-06-04,0.949427725475,-0.48245654785286696
2023-06-03,0.93520352345,-0.4943814018515261
2023-06-02,0.9394168771499999,-0.49084913848596773
2023-06-01,0.96057353175,-0.47311246568269577
2023-05-31,0.9837866007,-0.4536517987431344
2023-05-30,1.0254056310250002,-0.4187605015498637
2023-05-29,1.056040682875,-0.39307761825626797
2023-05-28,1.0310096900749999,-0.41406234091817007
2023-05-27,0.9976783101,-0.4420056898017928
2023-05-26,0.986828951875,-0.4511012448694788
2023-05-25,0.9795189789750001,-0.45722955768544177
2023-05-24,1.010070920875,-0.43161634958472095
2023-05-23,1.0567818739250001,-0.3924562410401099
2023-05-22,1.059284661975,-0.390358029693464
2023-05-21,1.1024812259,-0.3541442078464437
2023-05-20,1.125365751225,-0.33495897532165164
2023-05-19,1.135791220725,-0.32621878719465014
2023-05-18,1.175105244075,-0.29325989166401456
2023-05-17,1.17651688505,-0.29207644302515146
2023-05-16,1.17814393975,-0.2907124023773014
2023-05-15,1.182216301575,-0.2872983394929661
2023-05-14,1.1327273984000001,-0.32878734139820004
2023-05-13,1.11025944145,-0.3476233439947613
2023-05-12,1.0818623186000003,-0.371430060418858
2023-05-11,1.1201989883249999,-0.33929052890335004
2023-05-10,1.18205957035,-0.28742973505187835
2023-05-09,1.159189728975,-0.3066026572931436
2023-05-08,1.1648375293,-0.30186782618129393
2023-05-07,1.290183664,-0.19678394499297308
2023-05-06,1.324407070825,-0.16809276576143772
2023-05-05,1.31797176935,-0.1734877981429981
2023-05-04,1.3851707493499998,-0.11715156051431327
