date,merged_apy,merged_tvl,merged_apy_scaled,merged_tvl_scaled
2024-12-03,376.24235,27843956.0,1.9931171426360181,1.5005320772708577
2024-12-04,207.38248,25373178.0,0.548868289746876,1.3031364873492612
2024-12-05,461.77007,25359425.0,2.7246308616755015,1.302037731593709
2024-12-06,279.02154,22020515.0,1.1615930906546137,1.035285271783432
2024-12-07,199.43146,22635735.0,0.4808636684339576,1.0844364763155934
2024-12-08,155.8776,26510925.0,0.10834998389840594,1.3940334599815767
2024-12-09,408.24095,21797960.0,2.2667993463713314,1.0175048902538082
2024-12-10,372.56923,24240951.0,1.9617011564308637,1.2126805189902428
2024-12-11,288.00893,24471688.0,1.2384617255645385,1.231114577506119
2024-12-12,405.06378,25014222.0,2.2396251922757857,1.2744587464207373
2024-12-13,241.06821,24532415.0,0.8369804203036114,1.235966183756931
2024-12-14,158.21637,26574204.0,0.12835335053413505,1.3990889508167097
2024-12-15,178.13177,27391644.0,0.29868863271117563,1.4643959314622836
2024-12-16,219.96099,27861500.0,0.6564515695312003,1.5019337038959872
2024-12-17,199.93325,30036860.0,0.4851554497310251,1.675727735772523
2024-12-18,315.9628,27273517.0,1.4775495839249184,1.454958519905815
2024-12-19,439.33532,25957966.0,2.532747722405321,1.3498564161486397
2024-12-20,510.25106,30311047.0,3.1392860085403544,1.69763310509904
2024-12-21,374.1831,28994342.0,1.975504494643858,1.5924388058832808
2024-12-22,309.07951,26666399.0,1.418677196503305,1.4064546009936263
2024-12-23,282.71088,30702116.0,1.1931478055961682,1.7288764203442983
2024-12-24,218.80264,33519913.0,0.6465442679399807,1.9539960794534146
2024-12-25,143.53163,31344155.0,0.0027556054927862345,1.7801702505296373
2024-12-26,176.5792,28414766.0,0.2854095899076362,1.5461352745970223
2024-12-27,163.55957,30169044.0,0.1740534358815729,1.6862881902764066
2024-12-28,147.92668,30769547.0,0.0403462178797934,1.7342636230893458
2024-12-29,92.6771,31574139.0,-0.43220029383792197,1.7985441503104063
2024-12-30,174.21285,31880551.0,0.26517033310236804,1.823024041866449
2024-12-31,142.45552,31177011.0,-0.006448302061344504,1.7668167689615422
