"Time","Contracts","Funding Interval","Funding Rate"
"2025-03-22 17:00:00","SUIUSDT Perpetual","8h","-0.016982%"
"2025-03-22 09:00:00","SUIUSDT Perpetual","8h","-0.017231%"
"2025-03-22 01:00:00","SUIUSDT Perpetual","8h","-0.012244%"
"2025-03-21 17:00:00","SUIUSDT Perpetual","8h","-0.001762%"
"2025-03-21 09:00:00","SUIUSDT Perpetual","8h","0.002316%"
"2025-03-21 01:00:00","SUIUSDT Perpetual","8h","-0.002347%"
"2025-03-20 17:00:00","SUIUSDT Perpetual","8h","0.000514%"
"2025-03-20 09:00:00","SUIUSDT Perpetual","8h","-0.000149%"
"2025-03-20 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-03-19 17:00:00","SUIUSDT Perpetual","8h","0.003889%"
"2025-03-19 09:00:00","SUIUSDT Perpetual","8h","-0.012325%"
"2025-03-19 01:00:00","SUIUSDT Perpetual","8h","-0.017652%"
"2025-03-18 17:00:00","SUIUSDT Perpetual","8h","-0.007539%"
"2025-03-18 09:00:00","SUIUSDT Perpetual","8h","0.005065%"
"2025-03-18 01:00:00","SUIUSDT Perpetual","8h","0.003074%"
"2025-03-17 17:00:00","SUIUSDT Perpetual","8h","0.007448%"
"2025-03-17 09:00:00","SUIUSDT Perpetual","8h","-0.001042%"
"2025-03-17 01:00:00","SUIUSDT Perpetual","8h","-0.007707%"
"2025-03-16 17:00:00","SUIUSDT Perpetual","8h","0.003423%"
"2025-03-16 09:00:00","SUIUSDT Perpetual","8h","0.003218%"
"2025-03-16 01:00:00","SUIUSDT Perpetual","8h","-0.005680%"
"2025-03-15 17:00:00","SUIUSDT Perpetual","8h","0.000780%"
"2025-03-15 09:00:00","SUIUSDT Perpetual","8h","0.009739%"
"2025-03-15 01:00:00","SUIUSDT Perpetual","8h","0.003549%"
"2025-03-14 17:00:00","SUIUSDT Perpetual","8h","-0.005684%"
"2025-03-14 09:00:00","SUIUSDT Perpetual","8h","-0.000202%"
"2025-03-14 01:00:00","SUIUSDT Perpetual","8h","0.001701%"
"2025-03-13 17:00:00","SUIUSDT Perpetual","8h","-0.012790%"
"2025-03-13 09:00:00","SUIUSDT Perpetual","8h","0.001946%"
"2025-03-13 01:00:00","SUIUSDT Perpetual","8h","-0.006601%"
"2025-03-12 17:00:00","SUIUSDT Perpetual","8h","-0.003770%"
"2025-03-12 09:00:00","SUIUSDT Perpetual","8h","-0.006523%"
"2025-03-12 01:00:00","SUIUSDT Perpetual","8h","0.009112%"
"2025-03-11 17:00:00","SUIUSDT Perpetual","8h","-0.001558%"
"2025-03-11 09:00:00","SUIUSDT Perpetual","8h","0.001897%"
"2025-03-11 01:00:00","SUIUSDT Perpetual","8h","0.001518%"
"2025-03-10 17:00:00","SUIUSDT Perpetual","8h","-0.005586%"
"2025-03-10 09:00:00","SUIUSDT Perpetual","8h","-0.001607%"
"2025-03-10 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-03-09 17:00:00","SUIUSDT Perpetual","8h","0.003322%"
"2025-03-09 09:00:00","SUIUSDT Perpetual","8h","-0.000389%"
"2025-03-09 01:00:00","SUIUSDT Perpetual","8h","-0.002295%"
"2025-03-08 17:00:00","SUIUSDT Perpetual","8h","-0.017307%"
"2025-03-08 09:00:00","SUIUSDT Perpetual","8h","0.000272%"
"2025-03-08 01:00:00","SUIUSDT Perpetual","8h","-0.006992%"
"2025-03-07 17:00:00","SUIUSDT Perpetual","8h","-0.037101%"
"2025-03-07 09:00:00","SUIUSDT Perpetual","8h","-0.028353%"
"2025-03-07 01:00:00","SUIUSDT Perpetual","8h","-0.025493%"
"2025-03-06 17:00:00","SUIUSDT Perpetual","8h","-0.012491%"
"2025-03-06 09:00:00","SUIUSDT Perpetual","8h","-0.008497%"
"2025-03-06 01:00:00","SUIUSDT Perpetual","8h","-0.014426%"
"2025-03-05 17:00:00","SUIUSDT Perpetual","8h","0.002358%"
"2025-03-05 09:00:00","SUIUSDT Perpetual","8h","-0.011239%"
"2025-03-05 01:00:00","SUIUSDT Perpetual","8h","-0.005405%"
"2025-03-04 17:00:00","SUIUSDT Perpetual","8h","-0.003767%"
"2025-03-04 09:00:00","SUIUSDT Perpetual","8h","-0.005097%"
"2025-03-04 01:00:00","SUIUSDT Perpetual","8h","-0.009060%"
"2025-03-03 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-03-03 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-03-03 01:00:00","SUIUSDT Perpetual","8h","-0.000915%"
"2025-03-02 17:00:00","SUIUSDT Perpetual","8h","0.003910%"
"2025-03-02 09:00:00","SUIUSDT Perpetual","8h","0.001923%"
"2025-03-02 01:00:00","SUIUSDT Perpetual","8h","0.004213%"
"2025-03-01 17:00:00","SUIUSDT Perpetual","8h","-0.004939%"
"2025-03-01 09:00:00","SUIUSDT Perpetual","8h","0.007644%"
"2025-03-01 01:00:00","SUIUSDT Perpetual","8h","-0.010124%"
"2025-02-28 17:00:00","SUIUSDT Perpetual","8h","0.000301%"
"2025-02-28 09:00:00","SUIUSDT Perpetual","8h","-0.011325%"
"2025-02-28 01:00:00","SUIUSDT Perpetual","8h","0.005188%"
"2025-02-27 17:00:00","SUIUSDT Perpetual","8h","0.005012%"
"2025-02-27 09:00:00","SUIUSDT Perpetual","8h","0.006462%"
"2025-02-27 01:00:00","SUIUSDT Perpetual","8h","-0.000493%"
"2025-02-26 17:00:00","SUIUSDT Perpetual","8h","-0.024725%"
"2025-02-26 09:00:00","SUIUSDT Perpetual","8h","-0.007890%"
"2025-02-26 01:00:00","SUIUSDT Perpetual","8h","-0.000845%"
"2025-02-25 17:00:00","SUIUSDT Perpetual","8h","-0.008808%"
"2025-02-25 09:00:00","SUIUSDT Perpetual","8h","-0.020761%"
"2025-02-25 01:00:00","SUIUSDT Perpetual","8h","-0.002781%"
"2025-02-24 17:00:00","SUIUSDT Perpetual","8h","0.009871%"
"2025-02-24 09:00:00","SUIUSDT Perpetual","8h","-0.002004%"
"2025-02-24 01:00:00","SUIUSDT Perpetual","8h","0.007128%"
"2025-02-23 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-02-23 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-02-23 01:00:00","SUIUSDT Perpetual","8h","0.003281%"
"2025-02-22 17:00:00","SUIUSDT Perpetual","8h","-0.007878%"
"2025-02-22 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-02-22 01:00:00","SUIUSDT Perpetual","8h","-0.004838%"
"2025-02-21 17:00:00","SUIUSDT Perpetual","8h","-0.001617%"
"2025-02-21 09:00:00","SUIUSDT Perpetual","8h","-0.001407%"
"2025-02-21 01:00:00","SUIUSDT Perpetual","8h","-0.004690%"
"2025-02-20 17:00:00","SUIUSDT Perpetual","8h","-0.011732%"
"2025-02-20 09:00:00","SUIUSDT Perpetual","8h","-0.013760%"
"2025-02-20 01:00:00","SUIUSDT Perpetual","8h","0.001946%"
"2025-02-19 17:00:00","SUIUSDT Perpetual","8h","-0.012791%"
"2025-02-19 09:00:00","SUIUSDT Perpetual","8h","-0.007874%"
"2025-02-19 01:00:00","SUIUSDT Perpetual","8h","-0.002158%"
"2025-02-18 17:00:00","SUIUSDT Perpetual","8h","0.005317%"
"2025-02-18 09:00:00","SUIUSDT Perpetual","8h","-0.000235%"
"2025-02-18 01:00:00","SUIUSDT Perpetual","8h","-0.013819%"
"2025-02-17 17:00:00","SUIUSDT Perpetual","8h","-0.006137%"
"2025-02-17 09:00:00","SUIUSDT Perpetual","8h","-0.000433%"
"2025-02-17 01:00:00","SUIUSDT Perpetual","8h","-0.009623%"
"2025-02-16 17:00:00","SUIUSDT Perpetual","8h","-0.005887%"
"2025-02-16 09:00:00","SUIUSDT Perpetual","8h","-0.021628%"
"2025-02-16 01:00:00","SUIUSDT Perpetual","8h","-0.022099%"
"2025-02-15 17:00:00","SUIUSDT Perpetual","8h","-0.028555%"
"2025-02-15 09:00:00","SUIUSDT Perpetual","8h","-0.020168%"
"2025-02-15 01:00:00","SUIUSDT Perpetual","8h","-0.005493%"
"2025-02-14 17:00:00","SUIUSDT Perpetual","8h","0.002760%"
"2025-02-14 09:00:00","SUIUSDT Perpetual","8h","-0.006772%"
"2025-02-14 01:00:00","SUIUSDT Perpetual","8h","0.004280%"
"2025-02-13 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-02-13 09:00:00","SUIUSDT Perpetual","8h","-0.003540%"
"2025-02-13 01:00:00","SUIUSDT Perpetual","8h","-0.016233%"
"2025-02-12 17:00:00","SUIUSDT Perpetual","8h","-0.004533%"
"2025-02-12 09:00:00","SUIUSDT Perpetual","8h","-0.012726%"
"2025-02-12 01:00:00","SUIUSDT Perpetual","8h","-0.001869%"
"2025-02-11 17:00:00","SUIUSDT Perpetual","8h","-0.022185%"
"2025-02-11 09:00:00","SUIUSDT Perpetual","8h","-0.006429%"
"2025-02-11 01:00:00","SUIUSDT Perpetual","8h","-0.006032%"
"2025-02-10 17:00:00","SUIUSDT Perpetual","8h","0.006247%"
"2025-02-10 09:00:00","SUIUSDT Perpetual","8h","0.000115%"
"2025-02-10 01:00:00","SUIUSDT Perpetual","8h","0.003799%"
"2025-02-09 17:00:00","SUIUSDT Perpetual","8h","-0.018400%"
"2025-02-09 09:00:00","SUIUSDT Perpetual","8h","-0.013581%"
"2025-02-09 01:00:00","SUIUSDT Perpetual","8h","-0.002951%"
"2025-02-08 17:00:00","SUIUSDT Perpetual","8h","0.006463%"
"2025-02-08 09:00:00","SUIUSDT Perpetual","8h","-0.008133%"
"2025-02-08 01:00:00","SUIUSDT Perpetual","8h","-0.017662%"
"2025-02-07 17:00:00","SUIUSDT Perpetual","8h","-0.006901%"
"2025-02-07 09:00:00","SUIUSDT Perpetual","8h","-0.012233%"
"2025-02-07 01:00:00","SUIUSDT Perpetual","8h","-0.011709%"
"2025-02-06 17:00:00","SUIUSDT Perpetual","8h","-0.025769%"
"2025-02-06 09:00:00","SUIUSDT Perpetual","8h","-0.000477%"
"2025-02-06 01:00:00","SUIUSDT Perpetual","8h","-0.021171%"
"2025-02-05 17:00:00","SUIUSDT Perpetual","8h","-0.006149%"
"2025-02-05 09:00:00","SUIUSDT Perpetual","8h","-0.006040%"
"2025-02-05 01:00:00","SUIUSDT Perpetual","8h","-0.026689%"
"2025-02-04 17:00:00","SUIUSDT Perpetual","8h","-0.009727%"
"2025-02-04 09:00:00","SUIUSDT Perpetual","8h","-0.027834%"
"2025-02-04 01:00:00","SUIUSDT Perpetual","8h","-0.044154%"
"2025-02-03 17:00:00","SUIUSDT Perpetual","8h","-0.035271%"
"2025-02-03 09:00:00","SUIUSDT Perpetual","8h","0.002796%"
"2025-02-03 01:00:00","SUIUSDT Perpetual","8h","0.005781%"
"2025-02-02 17:00:00","SUIUSDT Perpetual","8h","0.004928%"
"2025-02-02 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-02-02 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-02-01 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-02-01 09:00:00","SUIUSDT Perpetual","8h","0.002600%"
"2025-02-01 01:00:00","SUIUSDT Perpetual","8h","0.008629%"
"2025-01-31 17:00:00","SUIUSDT Perpetual","8h","-0.002391%"
"2025-01-31 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-31 01:00:00","SUIUSDT Perpetual","8h","0.002118%"
"2025-01-30 17:00:00","SUIUSDT Perpetual","8h","-0.001198%"
"2025-01-30 09:00:00","SUIUSDT Perpetual","8h","-0.005819%"
"2025-01-30 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-29 17:00:00","SUIUSDT Perpetual","8h","0.001966%"
"2025-01-29 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-29 01:00:00","SUIUSDT Perpetual","8h","0.003306%"
"2025-01-28 17:00:00","SUIUSDT Perpetual","8h","0.001209%"
"2025-01-28 09:00:00","SUIUSDT Perpetual","8h","-0.001973%"
"2025-01-28 01:00:00","SUIUSDT Perpetual","8h","-0.011707%"
"2025-01-27 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-27 09:00:00","SUIUSDT Perpetual","8h","0.007303%"
"2025-01-27 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-26 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-26 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-26 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-25 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-25 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-25 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-24 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-24 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-24 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-23 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-23 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-23 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-22 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-22 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-22 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-21 17:00:00","SUIUSDT Perpetual","8h","0.002381%"
"2025-01-21 09:00:00","SUIUSDT Perpetual","8h","0.002158%"
"2025-01-21 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-20 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-20 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-20 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-19 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-19 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-19 01:00:00","SUIUSDT Perpetual","8h","0.007294%"
"2025-01-18 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-18 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-18 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-17 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-17 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-17 01:00:00","SUIUSDT Perpetual","8h","0.007236%"
"2025-01-16 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-16 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-16 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-15 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-15 09:00:00","SUIUSDT Perpetual","8h","0.002565%"
"2025-01-15 01:00:00","SUIUSDT Perpetual","8h","-0.006727%"
"2025-01-14 17:00:00","SUIUSDT Perpetual","8h","0.007020%"
"2025-01-14 09:00:00","SUIUSDT Perpetual","8h","-0.000299%"
"2025-01-14 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-13 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-13 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-13 01:00:00","SUIUSDT Perpetual","8h","0.000846%"
"2025-01-12 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-12 09:00:00","SUIUSDT Perpetual","8h","-0.000509%"
"2025-01-12 01:00:00","SUIUSDT Perpetual","8h","-0.014312%"
"2025-01-11 17:00:00","SUIUSDT Perpetual","8h","-0.011655%"
"2025-01-11 09:00:00","SUIUSDT Perpetual","8h","-0.000726%"
"2025-01-11 01:00:00","SUIUSDT Perpetual","8h","0.005262%"
"2025-01-10 17:00:00","SUIUSDT Perpetual","8h","-0.001644%"
"2025-01-10 09:00:00","SUIUSDT Perpetual","8h","0.004166%"
"2025-01-10 01:00:00","SUIUSDT Perpetual","8h","0.009152%"
"2025-01-09 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-09 09:00:00","SUIUSDT Perpetual","8h","-0.007104%"
"2025-01-09 01:00:00","SUIUSDT Perpetual","8h","-0.008751%"
"2025-01-08 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-08 09:00:00","SUIUSDT Perpetual","8h","-0.004196%"
"2025-01-08 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-07 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-07 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-07 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-06 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-06 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-06 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-05 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-05 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-05 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-04 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-04 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-04 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-03 17:00:00","SUIUSDT Perpetual","8h","-0.004986%"
"2025-01-03 09:00:00","SUIUSDT Perpetual","8h","-0.003174%"
"2025-01-03 01:00:00","SUIUSDT Perpetual","8h","0.004517%"
"2025-01-02 17:00:00","SUIUSDT Perpetual","8h","0.006439%"
"2025-01-02 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2025-01-02 01:00:00","SUIUSDT Perpetual","8h","0.007837%"
"2025-01-01 17:00:00","SUIUSDT Perpetual","8h","-0.009844%"
"2025-01-01 09:00:00","SUIUSDT Perpetual","8h","-0.013119%"
"2025-01-01 01:00:00","SUIUSDT Perpetual","8h","-0.024266%"
"2024-12-31 17:00:00","SUIUSDT Perpetual","8h","-0.021269%"
"2024-12-31 09:00:00","SUIUSDT Perpetual","8h","-0.003780%"
"2024-12-31 01:00:00","SUIUSDT Perpetual","8h","0.004305%"
"2024-12-30 17:00:00","SUIUSDT Perpetual","8h","0.005503%"
"2024-12-30 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-12-30 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-12-29 17:00:00","SUIUSDT Perpetual","8h","0.009205%"
"2024-12-29 09:00:00","SUIUSDT Perpetual","8h","-0.004247%"
"2024-12-29 01:00:00","SUIUSDT Perpetual","8h","-0.011548%"
"2024-12-28 17:00:00","SUIUSDT Perpetual","8h","-0.008273%"
"2024-12-28 09:00:00","SUIUSDT Perpetual","8h","-0.004045%"
"2024-12-28 01:00:00","SUIUSDT Perpetual","8h","-0.042029%"
"2024-12-27 17:00:00","SUIUSDT Perpetual","8h","-0.025695%"
"2024-12-27 09:00:00","SUIUSDT Perpetual","8h","-0.016133%"
"2024-12-27 01:00:00","SUIUSDT Perpetual","8h","0.001346%"
"2024-12-26 17:00:00","SUIUSDT Perpetual","8h","-0.003736%"
"2024-12-26 09:00:00","SUIUSDT Perpetual","8h","-0.013122%"
"2024-12-26 01:00:00","SUIUSDT Perpetual","8h","-0.034972%"
"2024-12-25 17:00:00","SUIUSDT Perpetual","8h","-0.017672%"
"2024-12-25 09:00:00","SUIUSDT Perpetual","8h","-0.020625%"
"2024-12-25 01:00:00","SUIUSDT Perpetual","8h","-0.007497%"
"2024-12-24 17:00:00","SUIUSDT Perpetual","8h","0.002819%"
"2024-12-24 09:00:00","SUIUSDT Perpetual","8h","-0.002688%"
"2024-12-24 01:00:00","SUIUSDT Perpetual","8h","-0.033984%"
"2024-12-23 17:00:00","SUIUSDT Perpetual","8h","-0.039920%"
"2024-12-23 09:00:00","SUIUSDT Perpetual","8h","-0.027811%"
"2024-12-23 01:00:00","SUIUSDT Perpetual","8h","-0.051458%"
"2024-12-22 17:00:00","SUIUSDT Perpetual","8h","-0.032240%"
"2024-12-22 09:00:00","SUIUSDT Perpetual","8h","-0.025366%"
"2024-12-22 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-12-21 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-12-21 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-12-21 01:00:00","SUIUSDT Perpetual","8h","-0.038131%"
"2024-12-20 17:00:00","SUIUSDT Perpetual","8h","-0.009592%"
"2024-12-20 09:00:00","SUIUSDT Perpetual","8h","-0.057416%"
"2024-12-20 01:00:00","SUIUSDT Perpetual","8h","0.006782%"
"2024-12-19 17:00:00","SUIUSDT Perpetual","8h","-0.013661%"
"2024-12-19 09:00:00","SUIUSDT Perpetual","8h","-0.007373%"
"2024-12-19 01:00:00","SUIUSDT Perpetual","8h","0.001322%"
"2024-12-18 17:00:00","SUIUSDT Perpetual","8h","0.005356%"
"2024-12-18 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-12-18 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-12-17 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-12-17 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-12-17 01:00:00","SUIUSDT Perpetual","8h","-0.002065%"
"2024-12-16 17:00:00","SUIUSDT Perpetual","8h","0.002179%"
"2024-12-16 09:00:00","SUIUSDT Perpetual","8h","0.009820%"
"2024-12-16 01:00:00","SUIUSDT Perpetual","8h","-0.002751%"
"2024-12-15 17:00:00","SUIUSDT Perpetual","8h","0.008857%"
"2024-12-15 09:00:00","SUIUSDT Perpetual","8h","0.003559%"
"2024-12-15 01:00:00","SUIUSDT Perpetual","8h","0.007937%"
"2024-12-14 17:00:00","SUIUSDT Perpetual","8h","0.009074%"
"2024-12-14 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-12-14 01:00:00","SUIUSDT Perpetual","8h","0.003186%"
"2024-12-13 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-12-13 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-12-13 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-12-12 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-12-12 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-12-12 01:00:00","SUIUSDT Perpetual","8h","-0.015119%"
"2024-12-11 17:00:00","SUIUSDT Perpetual","8h","-0.001475%"
"2024-12-11 09:00:00","SUIUSDT Perpetual","8h","-0.017787%"
"2024-12-11 01:00:00","SUIUSDT Perpetual","8h","0.006806%"
"2024-12-10 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-12-10 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-12-10 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-12-09 17:00:00","SUIUSDT Perpetual","8h","0.022178%"
"2024-12-09 09:00:00","SUIUSDT Perpetual","8h","0.032005%"
"2024-12-09 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-12-08 17:00:00","SUIUSDT Perpetual","8h","0.018242%"
"2024-12-08 09:00:00","SUIUSDT Perpetual","8h","0.055033%"
"2024-12-08 01:00:00","SUIUSDT Perpetual","8h","0.032807%"
"2024-12-07 17:00:00","SUIUSDT Perpetual","8h","0.033373%"
"2024-12-07 09:00:00","SUIUSDT Perpetual","8h","0.042474%"
"2024-12-07 01:00:00","SUIUSDT Perpetual","8h","0.024885%"
"2024-12-06 17:00:00","SUIUSDT Perpetual","8h","0.030621%"
"2024-12-06 09:00:00","SUIUSDT Perpetual","8h","0.047038%"
"2024-12-06 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-12-05 17:00:00","SUIUSDT Perpetual","8h","0.027464%"
"2024-12-05 09:00:00","SUIUSDT Perpetual","8h","0.012399%"
"2024-12-05 01:00:00","SUIUSDT Perpetual","8h","0.041268%"
"2024-12-04 17:00:00","SUIUSDT Perpetual","8h","0.024336%"
"2024-12-04 09:00:00","SUIUSDT Perpetual","8h","0.038380%"
"2024-12-04 01:00:00","SUIUSDT Perpetual","8h","0.024498%"
"2024-12-03 17:00:00","SUIUSDT Perpetual","8h","0.055690%"
"2024-12-03 09:00:00","SUIUSDT Perpetual","8h","0.029410%"
"2024-12-03 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-12-02 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-12-02 09:00:00","SUIUSDT Perpetual","8h","0.051878%"
"2024-12-02 01:00:00","SUIUSDT Perpetual","8h","0.036802%"
"2024-12-01 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-12-01 09:00:00","SUIUSDT Perpetual","8h","0.038608%"
"2024-12-01 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-30 17:00:00","SUIUSDT Perpetual","8h","0.020760%"
"2024-11-30 09:00:00","SUIUSDT Perpetual","8h","0.021851%"
"2024-11-30 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-29 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-29 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-29 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-28 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-28 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-28 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-27 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-27 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-27 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-26 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-26 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-26 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-25 17:00:00","SUIUSDT Perpetual","8h","0.018710%"
"2024-11-25 09:00:00","SUIUSDT Perpetual","8h","0.026519%"
"2024-11-25 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-24 17:00:00","SUIUSDT Perpetual","8h","0.036972%"
"2024-11-24 09:00:00","SUIUSDT Perpetual","8h","0.015682%"
"2024-11-24 01:00:00","SUIUSDT Perpetual","8h","0.044113%"
"2024-11-23 17:00:00","SUIUSDT Perpetual","8h","0.055320%"
"2024-11-23 09:00:00","SUIUSDT Perpetual","8h","0.011817%"
"2024-11-23 01:00:00","SUIUSDT Perpetual","8h","0.020255%"
"2024-11-22 17:00:00","SUIUSDT Perpetual","8h","0.025127%"
"2024-11-22 09:00:00","SUIUSDT Perpetual","8h","0.018524%"
"2024-11-22 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-21 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-21 09:00:00","SUIUSDT Perpetual","8h","0.009930%"
"2024-11-21 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-20 17:00:00","SUIUSDT Perpetual","8h","0.022202%"
"2024-11-20 09:00:00","SUIUSDT Perpetual","8h","0.020062%"
"2024-11-20 01:00:00","SUIUSDT Perpetual","8h","0.015949%"
"2024-11-19 17:00:00","SUIUSDT Perpetual","8h","0.042457%"
"2024-11-19 09:00:00","SUIUSDT Perpetual","8h","0.023288%"
"2024-11-19 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-18 17:00:00","SUIUSDT Perpetual","8h","0.016708%"
